County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Clallam County,5/10/2020,0,2,2,0.29,0,0,0,2,0,0,0,6,7.82,2021/06/01 13:58:42
Clallam County,5/17/2020,0,4,4,0.57,4,0,0,0,0,0,0,4,5.21,2021/06/01 13:58:42
Clallam County,5/31/2020,0,2,2,0.29,0,1,0,0,0,1,0,4,5.21,2021/06/01 13:58:42
Clallam County,6/7/2020,0,2,2,0.29,0,1,0,1,0,0,0,6,7.82,2021/06/01 13:58:42
Clallam County,6/14/2020,0,4,4,0.57,0,2,0,1,1,0,0,7,9.12,2021/06/01 13:58:42
Clallam County,6/21/2020,0,3,3,0.43,1,1,0,1,0,0,0,11,14.33,2021/06/01 13:58:42
Clallam County,6/28/2020,0,8,8,1.14,1,0,3,2,2,0,0,24,31.26,2021/06/01 13:58:42
Clallam County,7/5/2020,0,16,16,2.29,7,3,2,4,0,0,0,20,26.05,2021/06/01 13:58:42
Clallam County,7/12/2020,0,4,4,0.57,1,1,0,2,0,0,0,16,20.84,2021/06/01 13:58:42
Clallam County,7/19/2020,0,12,12,1.71,3,2,2,3,2,0,0,27,35.17,2021/06/01 13:58:42
Clallam County,7/26/2020,0,15,15,2.14,3,8,1,2,0,1,0,41,53.41,2021/06/01 13:58:42
Clallam County,8/2/2020,0,26,26,3.71,9,8,6,2,0,1,0,74,96.39,2021/06/01 13:58:42
Clallam County,8/9/2020,0,48,48,6.86,15,20,9,3,1,0,0,73,95.09,2021/06/01 13:58:42
Clallam County,8/16/2020,0,25,25,3.57,2,15,5,2,1,0,0,38,49.5,2021/06/01 13:58:42
Clallam County,8/23/2020,0,13,13,1.86,5,3,4,0,1,0,0,21,27.35,2021/06/01 13:58:42
Clallam County,8/30/2020,0,8,8,1.14,2,1,3,0,1,1,0,13,16.93,2021/06/01 13:58:42
Clallam County,9/6/2020,0,5,5,0.71,1,1,1,0,2,0,0,14,18.24,2021/06/01 13:58:42
Clallam County,9/13/2020,0,9,9,1.29,2,2,1,3,1,0,0,14,18.24,2021/06/01 13:58:42
Clallam County,9/20/2020,0,5,5,0.71,2,2,0,1,0,0,0,14,18.24,2021/06/01 13:58:42
Clallam County,9/27/2020,0,9,9,1.29,1,0,2,1,4,1,0,16,20.84,2021/06/01 13:58:42
Clallam County,10/4/2020,1,6,7,1,0,2,0,1,3,1,0,14,18.24,2021/06/01 13:58:42
Clallam County,10/11/2020,0,7,7,1,2,3,2,0,0,0,0,19,24.75,2021/06/01 13:58:42
Clallam County,10/18/2020,0,12,12,1.71,2,6,1,1,2,0,0,20,26.05,2021/06/01 13:58:42
Clallam County,10/25/2020,0,8,8,1.14,3,1,2,1,1,0,0,23,29.96,2021/06/01 13:58:42
Clallam County,11/1/2020,0,15,15,2.14,2,7,2,2,1,1,0,60,78.16,2021/06/01 13:58:42
Clallam County,11/8/2020,0,45,45,6.43,3,8,9,12,10,3,0,138,179.76,2021/06/01 13:58:42
Clallam County,11/15/2020,2,91,93,13.29,9,10,20,20,29,5,0,158,205.81,2021/06/01 13:58:42
Clallam County,11/22/2020,3,62,65,9.29,11,14,20,9,8,3,0,141,183.67,2021/06/01 13:58:42
Clallam County,11/29/2020,1,75,76,10.86,11,25,23,10,7,0,0,111,144.59,2021/06/01 13:58:42
Clallam County,12/6/2020,2,33,35,5,4,5,8,8,7,3,0,93,121.14,2021/06/01 13:58:42
Clallam County,12/13/2020,8,50,58,8.29,7,12,9,13,13,4,0,102,132.86,2021/06/01 13:58:42
Clallam County,12/20/2020,6,38,44,6.29,4,13,13,7,5,2,0,85,110.72,2021/06/01 13:58:42
Clallam County,12/27/2020,4,37,41,5.86,4,12,12,8,4,1,0,103,134.17,2021/06/01 13:58:42
Clallam County,1/3/2021,2,60,62,8.86,12,17,13,13,5,2,0,103,134.17,2021/06/01 13:58:42
Clallam County,1/10/2021,6,35,41,5.86,4,9,9,8,7,4,0,80,104.21,2021/06/01 13:58:42
Clallam County,1/17/2021,6,33,39,5.57,3,13,8,6,7,2,0,73,95.09,2021/06/01 13:58:42
Clallam County,1/24/2021,6,28,34,4.86,5,7,9,7,6,0,0,52,67.73,2021/06/01 13:58:42
Clallam County,1/31/2021,7,11,18,2.57,4,2,7,3,2,0,0,38,49.5,2021/06/01 13:58:42
Clallam County,2/7/2021,2,18,20,2.86,4,4,2,8,2,0,0,36,46.89,2021/06/01 13:58:42
Clallam County,2/14/2021,3,13,16,2.29,5,3,1,6,1,0,0,22,28.66,2021/06/01 13:58:42
Clallam County,2/21/2021,4,2,6,0.86,0,0,0,4,2,0,0,16,20.84,2021/06/01 13:58:42
Clallam County,2/28/2021,3,7,10,1.43,4,1,4,1,0,0,0,23,29.96,2021/06/01 13:58:42
Clallam County,3/7/2021,4,9,13,1.86,6,3,1,2,1,0,0,27,35.17,2021/06/01 13:58:42
Clallam County,3/14/2021,2,12,14,2,5,2,4,3,0,0,0,27,35.17,2021/06/01 13:58:42
Clallam County,3/21/2021,2,11,13,1.86,6,2,3,2,0,0,0,46,59.92,2021/06/01 13:58:42
Clallam County,3/28/2021,8,25,33,4.71,11,6,10,4,2,0,0,80,104.21,2021/06/01 13:58:42
Clallam County,4/4/2021,10,37,47,6.71,15,15,7,8,2,0,0,87,113.33,2021/06/01 13:58:42
Clallam County,4/11/2021,11,29,40,5.71,15,3,13,5,2,2,0,70,91.18,2021/06/01 13:58:42
Clallam County,4/18/2021,6,24,30,4.29,6,11,8,3,2,0,0,81,105.51,2021/06/01 13:58:42
Clallam County,4/25/2021,5,46,51,7.29,23,14,8,5,1,0,0,89,115.93,2021/06/01 13:58:42
Clallam County,5/2/2021,8,30,38,5.43,17,7,7,5,2,0,0,63,82.06,2021/06/01 13:58:42
Clallam County,5/9/2021,9,16,25,3.57,6,6,4,7,1,1,0,47,61.22,2021/06/01 13:58:42
Clallam County,5/16/2021,2,20,22,3.14,4,5,3,1,7,2,0,30,39.08,2021/06/01 13:58:42
Clallam County,5/23/2021,1,7,8,1.14,0,2,2,2,1,1,0,0,0,2021/06/01 13:58:42
Clark County,3/1/2020,0,1,1,0.14,0,0,0,0,1,0,0,7,1.4,2021/06/01 13:58:42
Clark County,3/8/2020,0,6,6,0.86,0,0,1,2,1,2,0,41,8.21,2021/06/01 13:58:42
Clark County,3/15/2020,0,35,35,5,1,2,12,10,5,5,0,125,25.04,2021/06/01 13:58:42
Clark County,3/22/2020,0,90,90,12.86,1,16,27,31,13,2,0,138,27.64,2021/06/01 13:58:42
Clark County,3/29/2020,0,48,48,6.86,1,11,11,17,6,2,0,117,23.44,2021/06/01 13:58:42
Clark County,4/5/2020,0,69,69,9.86,2,12,19,15,14,7,0,126,25.24,2021/06/01 13:58:42
Clark County,4/12/2020,0,57,57,8.14,2,11,8,12,9,15,0,92,18.43,2021/06/01 13:58:42
Clark County,4/19/2020,0,35,35,5,3,4,5,8,6,9,0,61,12.22,2021/06/01 13:58:42
Clark County,4/26/2020,0,26,26,3.71,2,5,9,6,3,1,0,50,10.02,2021/06/01 13:58:42
Clark County,5/3/2020,0,24,24,3.43,6,4,7,6,1,0,0,44,8.81,2021/06/01 13:58:42
Clark County,5/10/2020,0,20,20,2.86,1,5,6,6,2,0,0,96,19.23,2021/06/01 13:58:42
Clark County,5/17/2020,0,76,76,10.86,6,23,28,18,1,0,0,152,30.45,2021/06/01 13:58:42
Clark County,5/24/2020,0,76,76,10.86,27,16,19,10,3,1,0,136,27.24,2021/06/01 13:58:42
Clark County,5/31/2020,0,60,60,8.57,11,14,18,15,1,1,0,101,20.23,2021/06/01 13:58:42
Clark County,6/7/2020,0,41,41,5.86,3,11,19,5,2,1,0,108,21.63,2021/06/01 13:58:42
Clark County,6/14/2020,0,67,67,9.57,10,32,12,8,4,1,0,222,44.47,2021/06/01 13:58:42
Clark County,6/21/2020,0,155,155,22.14,13,63,41,27,10,1,0,343,68.71,2021/06/01 13:58:42
Clark County,6/28/2020,0,188,188,26.86,25,66,51,29,14,3,0,472,94.55,2021/06/01 13:58:42
Clark County,7/5/2020,0,284,284,40.57,58,90,75,34,19,8,0,565,113.18,2021/06/01 13:58:42
Clark County,7/12/2020,0,281,281,40.14,45,88,77,49,18,3,1,453,90.75,2021/06/01 13:58:42
Clark County,7/19/2020,0,172,172,24.57,34,49,40,32,12,5,0,354,70.91,2021/06/01 13:58:42
Clark County,7/26/2020,3,179,182,26,31,36,39,36,28,12,0,375,75.12,2021/06/01 13:58:42
Clark County,8/2/2020,6,187,193,27.57,27,67,33,40,19,7,0,369,73.92,2021/06/01 13:58:42
Clark County,8/9/2020,3,173,176,25.14,21,47,33,45,20,10,0,332,66.51,2021/06/01 13:58:42
Clark County,8/16/2020,4,152,156,22.29,20,43,42,35,11,5,0,318,63.7,2021/06/01 13:58:42
Clark County,8/23/2020,7,155,162,23.14,21,41,39,33,21,7,0,372,74.52,2021/06/01 13:58:42
Clark County,8/30/2020,6,204,210,30,31,66,54,32,12,15,0,381,76.32,2021/06/01 13:58:42
Clark County,9/6/2020,10,161,171,24.43,20,44,47,28,18,13,1,397,79.53,2021/06/01 13:58:42
Clark County,9/13/2020,8,218,226,32.29,35,61,50,40,27,12,1,500,100.16,2021/06/01 13:58:42
Clark County,9/20/2020,8,266,274,39.14,63,75,52,52,27,4,1,529,105.97,2021/06/01 13:58:42
Clark County,9/27/2020,5,250,255,36.43,33,83,63,45,22,9,0,573,114.78,2021/06/01 13:58:42
Clark County,10/4/2020,12,306,318,45.43,35,110,85,49,26,12,1,625,125.2,2021/06/01 13:58:42
Clark County,10/11/2020,5,302,307,43.86,44,82,108,52,14,7,0,641,128.41,2021/06/01 13:58:42
Clark County,10/18/2020,9,325,334,47.71,39,96,88,70,27,13,1,832,166.67,2021/06/01 13:58:42
Clark County,10/25/2020,12,486,498,71.14,70,140,136,95,45,12,0,1336,267.63,2021/06/01 13:58:42
Clark County,11/1/2020,20,818,838,119.71,117,284,221,128,65,21,2,1883,377.2,2021/06/01 13:58:42
Clark County,11/8/2020,23,1022,1045,149.29,168,260,286,205,104,21,1,2281,456.93,2021/06/01 13:58:42
Clark County,11/15/2020,8,1228,1236,176.57,158,348,371,255,80,23,1,2273,455.33,2021/06/01 13:58:42
Clark County,11/22/2020,12,1025,1037,148.14,166,304,266,210,66,25,0,2170,434.7,2021/06/01 13:58:42
Clark County,11/29/2020,26,1107,1133,161.86,169,320,336,199,91,18,0,2127,426.08,2021/06/01 13:58:42
Clark County,12/6/2020,13,981,994,142,160,298,268,192,59,14,3,1881,376.8,2021/06/01 13:58:42
Clark County,12/13/2020,14,873,887,126.71,132,276,222,166,68,23,0,1588,318.11,2021/06/01 13:58:42
Clark County,12/20/2020,19,682,701,100.14,115,194,181,112,75,24,0,1849,370.39,2021/06/01 13:58:42
Clark County,12/27/2020,21,1127,1148,164,134,364,326,191,86,42,5,2350,470.75,2021/06/01 13:58:42
Clark County,1/3/2021,27,1175,1202,171.71,193,353,300,218,105,33,0,2045,409.66,2021/06/01 13:58:42
Clark County,1/10/2021,22,821,843,120.43,127,239,193,155,85,42,2,1553,311.1,2021/06/01 13:58:42
Clark County,1/17/2021,16,694,710,101.43,131,191,157,127,69,33,2,1343,269.03,2021/06/01 13:58:42
Clark County,1/24/2021,32,601,633,90.43,145,149,148,117,58,16,0,1092,218.75,2021/06/01 13:58:42
Clark County,1/31/2021,53,406,459,65.57,74,123,116,89,38,19,0,735,147.24,2021/06/01 13:58:42
Clark County,2/7/2021,25,251,276,39.43,55,79,60,50,19,13,0,545,109.17,2021/06/01 13:58:42
Clark County,2/14/2021,23,246,269,38.43,48,67,83,47,18,5,1,508,101.76,2021/06/01 13:58:42
Clark County,2/21/2021,21,218,239,34.14,42,61,61,52,17,6,0,470,94.15,2021/06/01 13:58:42
Clark County,2/28/2021,27,204,231,33,52,56,47,46,25,4,1,518,103.77,2021/06/01 13:58:42
Clark County,3/7/2021,32,255,287,41,78,80,60,38,17,14,0,564,112.98,2021/06/01 13:58:42
Clark County,3/14/2021,46,231,277,39.57,62,74,70,51,16,4,0,596,119.39,2021/06/01 13:58:42
Clark County,3/21/2021,35,284,319,45.57,73,87,80,59,17,3,0,685,137.22,2021/06/01 13:58:42
Clark County,3/28/2021,66,300,366,52.29,63,104,94,74,24,7,0,804,161.06,2021/06/01 13:58:42
Clark County,4/4/2021,58,380,438,62.57,75,157,107,68,20,11,0,1005,201.32,2021/06/01 13:58:42
Clark County,4/11/2021,102,465,567,81,128,168,143,95,25,8,0,1220,244.39,2021/06/01 13:58:42
Clark County,4/18/2021,72,581,653,93.29,143,219,154,99,37,1,0,1355,271.43,2021/06/01 13:58:42
Clark County,4/25/2021,87,615,702,100.29,155,215,195,110,22,5,0,1317,263.82,2021/06/01 13:58:42
Clark County,5/2/2021,98,517,615,87.86,150,189,155,100,16,5,0,1239,248.2,2021/06/01 13:58:42
Clark County,5/9/2021,100,524,624,89.14,155,196,142,96,27,7,1,1093,218.95,2021/06/01 13:58:42
Clark County,5/16/2021,87,382,469,67,99,149,123,80,15,3,0,896,179.49,2021/06/01 13:58:42
Clark County,5/23/2021,94,333,427,61,93,139,97,59,27,12,0,0,0,2021/06/01 13:58:42
Columbia County,3/8/2020,0,1,1,0.14,0,0,0,0,1,0,0,1,23.89,2021/06/01 13:58:42
Columbia County,6/14/2020,0,7,7,1,4,1,0,2,0,0,0,7,167.26,2021/06/01 13:58:42
Columbia County,7/5/2020,0,1,1,0.14,0,0,1,0,0,0,0,2,47.79,2021/06/01 13:58:42
Columbia County,7/12/2020,0,1,1,0.14,0,0,1,0,0,0,0,3,71.68,2021/06/01 13:58:42
Columbia County,7/19/2020,0,2,2,0.29,0,1,0,1,0,0,0,3,71.68,2021/06/01 13:58:42
Columbia County,7/26/2020,0,1,1,0.14,0,0,0,0,1,0,0,1,23.89,2021/06/01 13:58:42
Columbia County,8/30/2020,0,1,1,0.14,0,0,0,1,0,0,0,1,23.89,2021/06/01 13:58:42
Columbia County,10/18/2020,0,2,2,0.29,0,0,0,0,2,0,0,7,167.26,2021/06/01 13:58:42
Columbia County,10/25/2020,0,5,5,0.71,0,0,1,3,0,1,0,7,167.26,2021/06/01 13:58:42
Columbia County,11/1/2020,0,2,2,0.29,1,0,0,1,0,0,0,5,119.47,2021/06/01 13:58:42
Columbia County,11/8/2020,0,3,3,0.43,0,0,2,1,0,0,0,15,358.42,2021/06/01 13:58:42
Columbia County,11/15/2020,4,8,12,1.71,1,2,2,1,5,1,0,26,621.27,2021/06/01 13:58:42
Columbia County,11/22/2020,4,10,14,2,0,2,2,1,6,3,0,30,716.85,2021/06/01 13:58:42
Columbia County,11/29/2020,6,10,16,2.29,0,7,1,6,1,1,0,22,525.69,2021/06/01 13:58:42
Columbia County,12/6/2020,1,5,6,0.86,0,1,2,1,2,0,0,20,477.9,2021/06/01 13:58:42
Columbia County,12/13/2020,2,12,14,2,4,4,3,1,1,1,0,18,430.11,2021/06/01 13:58:42
Columbia County,12/20/2020,2,2,4,0.57,0,1,1,1,1,0,0,7,167.26,2021/06/01 13:58:42
Columbia County,12/27/2020,1,2,3,0.43,0,1,0,0,2,0,0,13,310.63,2021/06/01 13:58:42
Columbia County,1/3/2021,2,8,10,1.43,0,3,2,2,3,0,0,12,286.74,2021/06/01 13:58:42
Columbia County,1/10/2021,0,2,2,0.29,0,1,1,0,0,0,0,5,119.47,2021/06/01 13:58:42
Columbia County,1/17/2021,3,0,3,0.43,0,0,1,0,0,2,0,5,119.47,2021/06/01 13:58:42
Columbia County,1/24/2021,2,0,2,0.29,0,0,1,1,0,0,0,4,95.58,2021/06/01 13:58:42
Columbia County,1/31/2021,2,0,2,0.29,0,0,0,1,0,1,0,4,95.58,2021/06/01 13:58:42
Columbia County,2/7/2021,1,1,2,0.29,0,0,0,0,2,0,0,2,47.79,2021/06/01 13:58:42
Columbia County,2/21/2021,0,1,1,0.14,0,0,0,1,0,0,0,1,23.89,2021/06/01 13:58:42
Columbia County,3/7/2021,1,0,1,0.14,0,0,1,0,0,0,0,1,23.89,2021/06/01 13:58:42
Columbia County,4/11/2021,1,0,1,0.14,0,0,1,0,0,0,0,1,23.89,2021/06/01 13:58:42
Columbia County,5/16/2021,1,5,6,0.86,0,0,1,1,2,2,0,6,143.37,2021/06/01 13:58:42
Cowlitz County,3/8/2020,0,2,2,0.29,0,0,0,0,2,0,0,7,6.33,2021/06/01 13:58:42
Cowlitz County,3/15/2020,0,5,5,0.71,0,0,2,0,3,0,0,15,13.57,2021/06/01 13:58:42
Cowlitz County,3/22/2020,0,10,10,1.43,0,3,2,1,3,1,0,14,12.67,2021/06/01 13:58:42
Cowlitz County,3/29/2020,0,4,4,0.57,1,1,1,0,1,0,0,9,8.14,2021/06/01 13:58:42
Cowlitz County,4/5/2020,0,5,5,0.71,0,1,2,1,1,0,0,12,10.86,2021/06/01 13:58:42
Cowlitz County,4/12/2020,0,7,7,1,0,1,2,3,1,0,0,14,12.67,2021/06/01 13:58:42
Cowlitz County,4/19/2020,0,7,7,1,0,1,1,4,1,0,0,28,25.34,2021/06/01 13:58:42
Cowlitz County,4/26/2020,0,21,21,3,4,7,3,7,0,0,0,28,25.34,2021/06/01 13:58:42
Cowlitz County,5/3/2020,0,7,7,1,2,1,2,0,2,0,0,8,7.24,2021/06/01 13:58:42
Cowlitz County,5/10/2020,0,1,1,0.14,0,0,1,0,0,0,0,6,5.43,2021/06/01 13:58:42
Cowlitz County,5/17/2020,1,4,5,0.71,1,2,0,2,0,0,0,6,5.43,2021/06/01 13:58:42
Cowlitz County,5/24/2020,0,1,1,0.14,0,0,1,0,0,0,0,18,16.29,2021/06/01 13:58:42
Cowlitz County,5/31/2020,0,17,17,2.43,2,4,5,5,1,0,0,43,38.91,2021/06/01 13:58:42
Cowlitz County,6/7/2020,0,26,26,3.71,2,9,9,2,3,1,0,63,57.01,2021/06/01 13:58:42
Cowlitz County,6/14/2020,0,37,37,5.29,6,14,7,7,1,1,1,72,65.16,2021/06/01 13:58:42
Cowlitz County,6/21/2020,0,35,35,5,5,11,8,9,1,1,0,79,71.49,2021/06/01 13:58:42
Cowlitz County,6/28/2020,0,44,44,6.29,2,15,15,7,3,2,0,137,123.98,2021/06/01 13:58:42
Cowlitz County,7/5/2020,0,93,93,13.29,22,41,18,11,1,0,0,157,142.08,2021/06/01 13:58:42
Cowlitz County,7/12/2020,0,64,64,9.14,12,20,16,13,3,0,0,110,99.55,2021/06/01 13:58:42
Cowlitz County,7/19/2020,0,46,46,6.57,10,12,18,6,0,0,0,73,66.06,2021/06/01 13:58:42
Cowlitz County,7/26/2020,0,27,27,3.86,7,2,5,8,5,0,0,68,61.54,2021/06/01 13:58:42
Cowlitz County,8/2/2020,0,41,41,5.86,8,12,8,9,3,1,0,50,45.25,2021/06/01 13:58:42
Cowlitz County,8/9/2020,0,9,9,1.29,2,3,3,1,0,0,0,27,24.43,2021/06/01 13:58:42
Cowlitz County,8/16/2020,0,18,18,2.57,2,4,7,5,0,0,0,37,33.48,2021/06/01 13:58:42
Cowlitz County,8/23/2020,0,19,19,2.71,0,6,8,3,2,0,0,44,39.82,2021/06/01 13:58:42
Cowlitz County,8/30/2020,0,25,25,3.57,6,11,4,4,0,0,0,37,33.48,2021/06/01 13:58:42
Cowlitz County,9/6/2020,0,12,12,1.71,3,3,2,3,0,1,0,71,64.25,2021/06/01 13:58:42
Cowlitz County,9/13/2020,0,59,59,8.43,7,18,10,11,5,8,0,107,96.83,2021/06/01 13:58:42
Cowlitz County,9/20/2020,1,47,48,6.86,9,17,11,7,4,0,0,78,70.59,2021/06/01 13:58:42
Cowlitz County,9/27/2020,0,30,30,4.29,5,7,12,5,1,0,0,55,49.77,2021/06/01 13:58:42
Cowlitz County,10/4/2020,0,25,25,3.57,4,9,3,6,3,0,0,69,62.44,2021/06/01 13:58:42
Cowlitz County,10/11/2020,0,44,44,6.29,4,17,11,5,6,1,0,67,60.63,2021/06/01 13:58:42
Cowlitz County,10/18/2020,0,23,23,3.29,4,8,3,5,3,0,0,88,79.64,2021/06/01 13:58:42
Cowlitz County,10/25/2020,1,64,65,9.29,8,18,13,15,11,0,0,193,174.66,2021/06/01 13:58:42
Cowlitz County,11/1/2020,0,128,128,18.29,24,36,28,22,16,2,0,301,272.4,2021/06/01 13:58:42
Cowlitz County,11/8/2020,2,171,173,24.71,36,47,40,29,18,3,0,412,372.85,2021/06/01 13:58:42
Cowlitz County,11/15/2020,1,238,239,34.14,45,59,68,35,23,9,0,438,396.38,2021/06/01 13:58:42
Cowlitz County,11/22/2020,1,198,199,28.43,26,58,44,38,18,10,5,468,423.53,2021/06/01 13:58:42
Cowlitz County,11/29/2020,1,268,269,38.43,39,79,63,54,23,11,0,517,467.87,2021/06/01 13:58:42
Cowlitz County,12/6/2020,3,245,248,35.43,55,59,65,40,23,6,0,483,437.1,2021/06/01 13:58:42
Cowlitz County,12/13/2020,2,233,235,33.57,31,66,57,36,30,15,0,396,358.37,2021/06/01 13:58:42
Cowlitz County,12/20/2020,1,160,161,23,19,47,39,31,16,9,0,437,395.48,2021/06/01 13:58:42
Cowlitz County,12/27/2020,8,268,276,39.43,39,74,57,55,28,23,0,568,514.03,2021/06/01 13:58:42
Cowlitz County,1/3/2021,3,289,292,41.71,46,74,66,67,27,12,0,590,533.94,2021/06/01 13:58:42
Cowlitz County,1/10/2021,11,287,298,42.57,60,83,62,62,25,6,0,569,514.93,2021/06/01 13:58:42
Cowlitz County,1/17/2021,14,257,271,38.71,40,71,68,44,31,16,1,535,484.16,2021/06/01 13:58:42
Cowlitz County,1/24/2021,7,257,264,37.71,50,65,63,47,28,11,0,424,383.71,2021/06/01 13:58:42
Cowlitz County,1/31/2021,21,139,160,22.86,30,39,33,29,15,14,0,286,258.82,2021/06/01 13:58:42
Cowlitz County,2/7/2021,22,104,126,18,23,31,24,23,19,6,0,230,208.14,2021/06/01 13:58:42
Cowlitz County,2/14/2021,19,85,104,14.86,16,27,23,27,9,2,0,207,187.33,2021/06/01 13:58:42
Cowlitz County,2/21/2021,16,87,103,14.71,20,22,24,21,13,3,0,200,181,2021/06/01 13:58:42
Cowlitz County,2/28/2021,15,82,97,13.86,25,22,19,18,12,1,0,171,154.75,2021/06/01 13:58:42
Cowlitz County,3/7/2021,7,67,74,10.57,13,22,9,18,11,1,0,163,147.51,2021/06/01 13:58:42
Cowlitz County,3/14/2021,8,81,89,12.71,11,26,18,21,12,1,0,245,221.72,2021/06/01 13:58:42
Cowlitz County,3/21/2021,28,128,156,22.29,19,49,36,34,15,3,0,388,351.13,2021/06/01 13:58:42
Cowlitz County,3/28/2021,41,191,232,33.14,53,55,66,40,15,3,0,413,373.76,2021/06/01 13:58:42
Cowlitz County,4/4/2021,32,149,181,25.86,45,47,35,33,19,2,0,388,351.13,2021/06/01 13:58:42
Cowlitz County,4/11/2021,29,178,207,29.57,37,50,45,48,19,8,0,372,336.65,2021/06/01 13:58:42
Cowlitz County,4/18/2021,28,137,165,23.57,36,40,42,27,13,7,0,311,281.45,2021/06/01 13:58:42
Cowlitz County,4/25/2021,24,122,146,20.86,40,38,37,20,11,0,0,262,237.1,2021/06/01 13:58:42
Cowlitz County,5/2/2021,20,96,116,16.57,39,35,27,13,0,2,0,218,197.29,2021/06/01 13:58:42
Cowlitz County,5/9/2021,25,77,102,14.57,27,22,28,13,10,2,0,247,223.53,2021/06/01 13:58:42
Cowlitz County,5/16/2021,30,115,145,20.71,27,53,26,31,8,0,0,237,214.48,2021/06/01 13:58:42
Cowlitz County,5/23/2021,25,67,92,13.14,14,32,27,12,5,2,0,0,0,2021/06/01 13:58:42
Douglas County,1/26/2020,0,1,1,0.14,0,1,0,0,0,0,0,1,2.29,2021/06/01 13:58:42
Douglas County,3/15/2020,0,2,2,0.29,0,0,0,1,0,1,0,6,13.71,2021/06/01 13:58:42
Douglas County,3/22/2020,0,4,4,0.57,0,0,0,1,1,1,1,9,20.57,2021/06/01 13:58:42
Douglas County,3/29/2020,0,5,5,0.71,0,1,3,0,0,1,0,14,32,2021/06/01 13:58:42
Douglas County,4/5/2020,0,9,9,1.29,0,1,4,3,0,1,0,51,116.57,2021/06/01 13:58:42
Douglas County,4/12/2020,0,42,42,6,6,30,6,0,0,0,0,56,128,2021/06/01 13:58:42
Douglas County,4/19/2020,0,14,14,2,0,8,4,0,1,1,0,24,54.86,2021/06/01 13:58:42
Douglas County,4/26/2020,0,10,10,1.43,1,1,1,4,2,1,0,43,98.29,2021/06/01 13:58:42
Douglas County,5/3/2020,0,33,33,4.71,3,10,11,7,1,1,0,45,102.86,2021/06/01 13:58:42
Douglas County,5/10/2020,0,12,12,1.71,1,4,5,1,1,0,0,42,96,2021/06/01 13:58:42
Douglas County,5/17/2020,0,30,30,4.29,5,4,12,8,1,0,0,44,100.57,2021/06/01 13:58:42
Douglas County,5/24/2020,0,14,14,2,1,3,3,4,3,0,0,19,43.43,2021/06/01 13:58:42
Douglas County,5/31/2020,0,5,5,0.71,0,1,2,2,0,0,0,13,29.71,2021/06/01 13:58:42
Douglas County,6/7/2020,0,8,8,1.14,4,0,3,1,0,0,0,20,45.71,2021/06/01 13:58:42
Douglas County,6/14/2020,0,12,12,1.71,3,5,2,1,1,0,0,54,123.43,2021/06/01 13:58:42
Douglas County,6/21/2020,0,42,42,6,8,16,7,10,1,0,0,113,258.29,2021/06/01 13:58:42
Douglas County,6/28/2020,0,71,71,10.14,12,26,20,12,0,1,0,172,393.14,2021/06/01 13:58:42
Douglas County,7/5/2020,0,101,101,14.43,27,24,26,19,4,1,0,259,592,2021/06/01 13:58:42
Douglas County,7/12/2020,1,157,158,22.57,35,38,46,32,6,1,0,295,674.29,2021/06/01 13:58:42
Douglas County,7/19/2020,0,137,137,19.57,27,42,32,23,12,1,0,291,665.14,2021/06/01 13:58:42
Douglas County,7/26/2020,3,151,154,22,28,52,35,25,12,2,0,268,612.57,2021/06/01 13:58:42
Douglas County,8/2/2020,2,112,114,16.29,32,30,27,18,5,2,0,188,429.71,2021/06/01 13:58:42
Douglas County,8/9/2020,0,74,74,10.57,19,22,17,13,2,1,0,148,338.29,2021/06/01 13:58:42
Douglas County,8/16/2020,0,74,74,10.57,11,28,23,8,2,2,0,129,294.86,2021/06/01 13:58:42
Douglas County,8/23/2020,23,32,55,7.86,5,18,22,7,3,0,0,96,219.43,2021/06/01 13:58:42
Douglas County,8/30/2020,30,11,41,5.86,6,11,11,10,2,1,0,73,166.86,2021/06/01 13:58:42
Douglas County,9/6/2020,20,12,32,4.57,2,8,14,5,3,0,0,50,114.29,2021/06/01 13:58:42
Douglas County,9/13/2020,15,3,18,2.57,7,5,2,2,2,0,0,47,107.43,2021/06/01 13:58:42
Douglas County,9/20/2020,17,12,29,4.14,3,8,8,7,2,0,1,49,112,2021/06/01 13:58:42
Douglas County,9/27/2020,13,7,20,2.86,1,6,6,3,4,0,0,58,132.57,2021/06/01 13:58:42
Douglas County,10/4/2020,21,17,38,5.43,10,12,9,3,3,1,0,60,137.14,2021/06/01 13:58:42
Douglas County,10/11/2020,10,12,22,3.14,5,6,8,0,3,0,0,43,98.29,2021/06/01 13:58:42
Douglas County,10/18/2020,8,13,21,3,3,4,9,2,2,1,0,49,112,2021/06/01 13:58:42
Douglas County,10/25/2020,20,8,28,4,5,8,10,3,2,0,0,113,258.29,2021/06/01 13:58:42
Douglas County,11/1/2020,64,21,85,12.14,18,19,21,15,8,4,0,218,498.29,2021/06/01 13:58:42
Douglas County,11/8/2020,108,25,133,19,31,32,27,26,15,2,0,308,704,2021/06/01 13:58:42
